simulation_s,vx,vy,wz
99.622,0.17343322764229963,-0.025295697251328117,0.0
99.628,0.1725426504171361,-0.02516580419523933,0.0
99.63600000000001,0.17135521411691665,-0.02499261345378741,0.0
99.64800000000001,0.16962007154143557,-0.024739538295888985,0.0
99.662,0.16754205801605573,-0.024436454498341552,0.0
99.67,0.16635462171583898,-0.024263263756885922,0.0
99.682,0.16457346726551184,-0.0240034776447089,0.0
99.69600000000001,0.1624954524332021,-0.02370040280789944,0.0
99.7,0.16190173390968685,-0.023613809997382718,0.0
99.712,0.16012057797642412,-0.02335403405276258,0.0
99.724,0.15863628136537117,-0.023137554098912362,0.0
99.73,0.1574488446410185,-0.022964366265456834,0.0
99.738,0.15626140791666582,-0.022791178432001305,0.0
99.75200000000001,0.15448025283013578,-0.022531396681817858,0.0
99.76400000000001,0.15240223909521802,-0.02222831432090013,0.0
99.772,0.15151166178025388,-0.022098421880506904,0.0
99.78200000000001,0.1497305073045005,-0.021838635942658207,0.0
99.796,0.14765249271002776,-0.021535559475152677,0.0
99.80000000000001,0.1470587742544632,-0.021448966198722393,0.0
99.81,0.1455744777538232,-0.021232485487840975,0.0
99.822,0.1437933219530535,-0.020972708634783028,0.0
99.828,0.14319960358268255,-0.02088611477423305,0.0
99.83600000000001,0.14201216684194276,-0.020712927053133406,0.0
99.846,0.14023101173083202,-0.020453145471483785,0.0
99.858,0.13844985703318272,-0.020193361055011162,0.0
99.86800000000001,0.13696556145180758,-0.019976874041283874,0.0
99.878,0.13548126605275926,-0.019760385777491403,0.0
99.89200000000001,0.13340325258663152,-0.019457301573683146,0.0
99.9,0.13221581632027432,-0.019284110600078647,0.0
99.908,0.1310283794095853,-0.019110924044215404,0.0
99.92,0.1295440832712225,-0.018894440849386122,0.0
99.924,0.1286535055882052,-0.018764550932488615,0.0
99.932,0.12746606907525787,-0.018591361649570017,0.0
99.94200000000001,0.12627863256230842,-0.01841817236665111,0.0
99.956,0.12390375988654172,-0.01807179140024233,0.0
99.96400000000001,0.12271632354865625,-0.01789860091703763,0.0
99.974,0.12123202234703119,-0.017682152440835316,0.0
99.988,0.11915400489357635,-0.01737909557631249,0.0
100.0,0.1179665663487432,-0.01720592022515633,0.0
100.004,0.11677912831508631,-0.01703274136898881,0.0
100.016,0.11499797126459994,-0.01677297308473737,0.0
100.024,0.11394157931551152,-0.016618906308853234,0.0
100.028,0.11334786130708538,-0.016532309966717017,0.0
100.03800000000001,0.11186356628602108,-0.016315819111376625,0.0
100.052,0.10978555332663965,-0.016012731433236765,0.0
100.06200000000001,0.10932557658684312,-0.01594564172552639,0.0
100.072,0.10784127945767973,-0.01572916532414926,0.0
100.08600000000001,0.1071047733542895,-0.015621750044740836,0.0
100.09400000000001,0.1071047733542895,-0.015621750044740836,0.0
100.104,0.10562047840636447,-0.015405258687961502,0.0
100.114,0.10492532771448634,-0.01530386770993441,0.0
100.122,0.10373789178143752,-0.015130674451108087,0.0
100.126,0.10314417381629354,-0.015044077812223137,0.0
100.134,0.10195673788600769,-0.014870884534453545,0.0
100.144,0.10066324709822837,-0.014682222642399847,0.0
100.156,0.10066324709822837,-0.014682222642399847,0.0
100.164,0.09947581116948301,-0.014509029354068441,0.0
100.176,0.09769465727640748,-0.014249239421272408,0.0
100.19000000000001,0.09657954987674876,-0.014086595599453347,0.0
100.19800000000001,0.09539211394805017,-0.013913402310801303,0.0
100.206,0.09459240854070425,-0.013796761398981446,0.0
100.218,0.09281125464765569,-0.013536971466000532,0.0
100.22200000000001,0.09221753668330529,-0.01345037482167467,0.0
100.23,0.0910301007546066,-0.013277181533023258,0.0
100.242,0.09075379555911775,-0.013236881080323776,0.0
100.254,0.09075379555911775,-0.013236881080323776,0.0
100.26400000000001,0.08956635963041992,-0.013063687791666483,0.0
100.274,0.08778520573737096,-0.01280389785868841,0.0
100.286,0.08710094095111895,-0.012704094521282586,0.0
100.29400000000001,0.08591350502241879,-0.012530901232626492,0.0
100.304,0.08531555095347318,-0.012443686731900251,0.0
100.31400000000001,0.0838312560425986,-0.012227195121083266,0.0
100.32000000000001,0.08294067909607432,-0.012097300154592814,0.0
100.322,0.08264382011390026,-0.012054001832429433,0.0
100.33000000000001,0.08187675412686284,-0.011942121538344732,0.0
100.33800000000001,0.08187675412686284,-0.011942121538344732,0.0
100.352,0.08187675412686284,-0.011942121538344732,0.0
100.36200000000001,0.08187675412686284,-0.011942121538344732,0.0
100.37,0.08022857981030276,-0.011701727321477564,0.0
100.384,0.07859104474432105,-0.011462884890908093,0.0
100.394,0.07859104474432105,-0.011462884890908093,0.0
100.402,0.07710674983344848,-0.011246393280092125,0.0
100.414,0.07539162040134229,-0.010996233334925871,0.0
100.42,0.07539162040134229,-0.010996233334925871,0.0
100.42200000000001,0.07509476141916621,-0.010952935012761579,0.0
100.43,0.07390732549046823,-0.010779741724105334,0.0
100.438,0.07385680760644901,-0.010772373445735286,0.0
100.45200000000001,0.07236629407088707,-0.010554974818351794,0.0
